date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2/9/2015,Quarter2,sweing,Monday,1,0.8,22.52,1506.0,3600.0,70.0,0.0,0,0,57.0,0.900509
2/9/2015,Quarter2,sweing,Monday,2,0.8,22.52,1413.0,360.0,70.0,0.0,0,0,57.0,0.900478
2/9/2015,Quarter2,finishing,Monday,6,0.75,2.9,,960.0,0.0,0.0,0,0,8.0,0.888125
2/9/2015,Quarter2,sweing,Monday,12,0.8,15.26,970.0,4080.0,63.0,0.0,0,0,34.0,0.800402
2/9/2015,Quarter2,sweing,Monday,3,0.8,22.52,1271.0,5400.0,50.0,0.0,0,0,57.0,0.800161
2/9/2015,Quarter2,sweing,Monday,9,0.8,29.12,1073.0,6960.0,50.0,0.0,0,0,58.0,0.799963
2/9/2015,Quarter2,sweing,Monday,4,0.7,30.1,767.0,3300.0,50.0,0.0,0,1,57.0,0.790003
2/9/2015,Quarter2,sweing,Monday,11,0.75,10.05,103.0,0.0,45.0,0.0,0,0,54.0,0.750648
2/9/2015,Quarter2,finishing,Monday,8,0.35,4.15,,1800.0,0.0,0.0,0,0,15.0,0.707111
2/9/2015,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020.0,40.0,0.0,0,0,58.0,0.700618
2/9/2015,Quarter2,finishing,Monday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.697708
2/9/2015,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080.0,0.0,0.0,0,0,34.0,0.612517
2/9/2015,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960.0,0.0,0.0,0,1,58.0,0.350302
2/9/2015,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960.0,0.0,0.0,0,1,58.0,0.350302
2/9/2015,Quarter2,finishing,Monday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,0.272
2/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,1.004889
2/10/2015,Quarter2,finishing,Tuesday,2,0.8,3.94,,2160.0,0.0,0.0,0,0,18.0,0.966759
2/10/2015,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0.0,88.0,0.0,0,0,56.0,0.900632
2/10/2015,Quarter2,sweing,Tuesday,1,0.8,22.52,1546.0,0.0,88.0,0.0,0,0,57.0,0.900471
2/10/2015,Quarter2,sweing,Tuesday,3,0.8,22.52,813.0,0.0,88.0,0.0,0,0,57.0,0.900471
2/10/2015,Quarter2,sweing,Tuesday,2,0.8,22.52,1512.0,0.0,88.0,0.0,0,0,57.0,0.899984
2/10/2015,Quarter2,finishing,Tuesday,1,0.8,3.94,,1440.0,0.0,0.0,0,0,12.0,0.853667
2/10/2015,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160.0,38.0,0.0,0,0,58.0,0.8008
2/10/2015,Quarter2,sweing,Tuesday,12,0.8,15.26,900.0,4080.0,50.0,0.0,0,0,34.0,0.800402
2/10/2015,Quarter2,finishing,Tuesday,4,0.7,4.15,,1800.0,0.0,0.0,0,0,15.0,0.796756
2/10/2015,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400.0,0.0,0.0,0,0,34.0,0.750797
2/10/2015,Quarter2,sweing,Tuesday,11,0.8,10.05,13.0,3240.0,34.0,0.0,0,0,54.0,0.750648
2/10/2015,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020.0,45.0,0.0,0,0,58.0,0.750356
2/10/2015,Quarter2,finishing,Tuesday,8,0.35,4.15,,960.0,0.0,0.0,0,0,8.0,0.703771
2/10/2015,Quarter2,sweing,Tuesday,4,0.7,30.1,855.0,7020.0,40.0,0.0,0,1,58.0,0.700618
2/10/2015,Quarter2,finishing,Tuesday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.6895
2/10/2015,Quarter2,finishing,Tuesday,6,0.75,2.9,,960.0,0.0,0.0,0,0,8.0,0.628333
2/10/2015,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960.0,23.0,0.0,0,1,58.0,0.500802
2/10/2015,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960.0,30.0,0.0,0,1,58.0,0.393549
2/11/2015,Quarter2,finishing,Wednesday,4,0.7,4.15,,1800.0,0.0,0.0,0,0,15.0,1.033156
2/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,1.02
2/11/2015,Quarter2,sweing,Wednesday,2,0.8,22.52,1557.0,0.0,90.0,0.0,0,0,57.5,1.000345
2/11/2015,Quarter2,sweing,Wednesday,1,0.8,22.52,1498.0,0.0,113.0,0.0,0,0,57.0,1.000066
2/11/2015,Quarter2,finishing,Wednesday,8,0.35,4.15,,1440.0,0.0,0.0,0,0,12.0,0.994375
2/11/2015,Quarter2,finishing,Wednesday,2,0.8,3.94,,2160.0,0.0,0.0,0,0,18.0,0.912037
2/11/2015,Quarter2,finishing,Wednesday,5,0.7,4.15,,240.0,0.0,0.0,0,0,2.0,0.87
2/11/2015,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0.0,75.0,0.0,0,0,56.0,0.850365
2/11/2015,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480.0,38.0,0.0,0,0,34.0,0.800947
2/11/2015,Quarter2,sweing,Wednesday,12,0.8,15.26,854.0,4080.0,50.0,0.0,0,0,34.0,0.800402
2/11/2015,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240.0,50.0,0.0,0,0,58.0,0.800144
2/11/2015,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380.0,56.0,0.0,0,0,59.5,0.750406
2/11/2015,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560.0,30.0,0.0,0,1,58.0,0.71441
2/11/2015,Quarter2,sweing,Wednesday,4,0.7,30.1,667.0,5940.0,40.0,0.0,0,1,59.5,0.700588
2/11/2015,Quarter2,finishing,Wednesday,1,0.8,3.94,,1440.0,0.0,0.0,0,0,12.0,0.618361
2/11/2015,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360.0,23.0,0.0,0,1,58.0,0.600071
2/11/2015,Quarter2,finishing,Wednesday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.54175
2/11/2015,Quarter2,sweing,Wednesday,3,0.8,22.52,11.0,6840.0,0.0,0.0,0,1,57.0,0.536902
2/11/2015,Quarter2,sweing,Wednesday,11,0.35,11.41,434.0,3240.0,0.0,0.0,0,1,52.0,0.507903
2/12/2015,Quarter2,sweing,Thursday,1,0.8,22.52,1397.0,0.0,138.0,0.0,0,0,57.0,1.100484
2/12/2015,Quarter2,finishing,Thursday,4,0.7,4.15,,1800.0,0.0,0.0,0,0,15.0,1.096633
2/12/2015,Quarter2,sweing,Thursday,2,0.8,22.52,1327.0,0.0,113.0,0.0,0,0,57.5,1.000345
2/12/2015,Quarter2,finishing,Thursday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,0.838667
2/12/2015,Quarter2,sweing,Thursday,12,0.8,15.26,894.0,4080.0,50.0,0.0,0,0,34.0,0.800402
2/12/2015,Quarter2,finishing,Thursday,8,0.35,4.15,,1440.0,0.0,0.0,0,0,12.0,0.755486
2/12/2015,Quarter2,sweing,Thursday,5,0.75,30.1,610.0,7080.0,56.0,0.0,0,0,59.0,0.750799
2/12/2015,Quarter2,sweing,Thursday,6,0.8,18.79,779.0,3960.0,0.0,0.0,0,0,33.0,0.688018
2/12/2015,Quarter2,finishing,Thursday,1,0.8,3.94,,1440.0,0.0,0.0,0,0,12.0,0.664875
2/12/2015,Quarter2,finishing,Thursday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.656667
2/12/2015,Quarter2,sweing,Thursday,4,0.7,30.1,419.0,7080.0,0.0,0.0,0,1,59.0,0.637712
2/12/2015,Quarter2,finishing,Thursday,2,0.8,3.94,,2160.0,0.0,0.0,0,0,18.0,0.601944
2/12/2015,Quarter2,finishing,Thursday,5,0.7,4.15,,240.0,0.0,0.0,0,0,2.0,0.58
2/12/2015,Quarter2,sweing,Thursday,7,0.65,30.1,909.0,7080.0,0.0,0.0,0,1,59.0,0.535678
2/12/2015,Quarter2,sweing,Thursday,11,0.5,11.41,1039.0,2280.0,0.0,0.0,0,2,55.0,0.500123
2/12/2015,Quarter2,sweing,Thursday,9,0.8,29.12,14.0,6960.0,0.0,0.0,0,0,58.0,0.497885
2/12/2015,Quarter2,sweing,Thursday,8,0.65,30.1,1193.0,7080.0,0.0,0.0,0,1,59.0,0.463404
2/12/2015,Quarter2,sweing,Thursday,10,0.8,22.52,10.0,6000.0,0.0,0.0,0,0,50.0,0.441392
2/12/2015,Quarter2,sweing,Thursday,3,0.35,30.1,770.0,6960.0,0.0,0.0,0,1,58.0,0.350302
2/14/2015,Quarter2,sweing,Saturday,1,0.8,22.52,1416.0,6840.0,113.0,0.0,0,0,57.0,1.00023
2/14/2015,Quarter2,finishing,Saturday,7,0.7,4.15,,1800.0,0.0,0.0,0,0,15.0,0.929278
2/14/2015,Quarter2,finishing,Saturday,4,0.75,4.15,,2400.0,0.0,0.0,0,0,20.0,0.902917
2/14/2015,Quarter2,finishing,Saturday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,0.800889
2/14/2015,Quarter2,sweing,Saturday,12,0.8,15.26,942.0,4080.0,63.0,0.0,0,0,34.0,0.800402
2/14/2015,Quarter2,sweing,Saturday,2,0.8,22.52,674.0,3660.0,63.0,0.0,0,0,57.0,0.800375
2/14/2015,Quarter2,finishing,Saturday,1,0.8,3.94,,1440.0,0.0,0.0,0,0,12.0,0.796208
2/14/2015,Quarter2,sweing,Saturday,4,0.75,30.1,481.0,7140.0,0.0,0.0,0,1,59.0,0.750392
2/14/2015,Quarter2,sweing,Saturday,5,0.75,30.1,664.0,7140.0,56.0,0.0,0,0,59.0,0.750392
2/14/2015,Quarter2,finishing,Saturday,8,0.7,4.15,,960.0,0.0,0.0,0,0,8.0,0.725625
2/14/2015,Quarter2,sweing,Saturday,8,0.7,30.1,824.0,5160.0,0.0,0.0,0,1,60.0,0.700206
2/14/2015,Quarter2,sweing,Saturday,7,0.7,30.1,957.0,7200.0,0.0,0.0,0,1,60.0,0.602
2/14/2015,Quarter2,sweing,Saturday,11,0.6,11.41,1039.0,2280.0,23.0,0.0,0,2,55.0,0.600448
2/14/2015,Quarter2,sweing,Saturday,6,0.8,18.79,822.0,4080.0,0.0,0.0,0,0,34.0,0.557252
2/14/2015,Quarter2,sweing,Saturday,3,0.5,30.1,1261.0,6960.0,30.0,0.0,0,1,58.0,0.500802
2/14/2015,Quarter2,finishing,Saturday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.483333
2/14/2015,Quarter2,finishing,Saturday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.238042
2/15/2015,Quarter3,finishing,Sunday,1,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,1.120437
2/15/2015,Quarter3,finishing,Sunday,2,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,1.108125
2/15/2015,Quarter3,sweing,Sunday,1,0.8,22.52,1420.0,6840.0,113.0,0.0,0,0,57.0,1.00023
2/15/2015,Quarter3,finishing,Sunday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,0.876444
2/15/2015,Quarter3,sweing,Sunday,12,0.8,15.26,1120.0,1440.0,50.0,0.0,0,0,34.0,0.800806
2/15/2015,Quarter3,finishing,Sunday,5,0.75,4.15,,240.0,0.0,0.0,0,0,2.0,0.760833
2/15/2015,Quarter3,sweing,Sunday,5,0.8,30.1,679.0,7140.0,0.0,0.0,0,0,59.5,0.722569
2/15/2015,Quarter3,finishing,Sunday,11,0.6,2.9,,1200.0,0.0,0.0,0,0,10.0,0.715333
2/15/2015,Quarter3,sweing,Sunday,7,0.7,30.1,881.0,7080.0,0.0,0.0,0,1,59.0,0.700633
2/15/2015,Quarter3,sweing,Sunday,8,0.7,30.1,507.0,5880.0,40.0,2.0,10,1,59.0,0.700573
2/15/2015,Quarter3,sweing,Sunday,6,0.75,18.79,814.0,4080.0,0.0,0.0,0,0,34.0,0.681598
2/15/2015,Quarter3,sweing,Sunday,11,0.65,11.41,700.0,2640.0,23.0,0.0,0,2,53.0,0.650224
2/15/2015,Quarter3,finishing,Sunday,8,0.7,4.15,,960.0,0.0,0.0,0,0,8.0,0.605208
2/15/2015,Quarter3,finishing,Sunday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.604167
2/15/2015,Quarter3,sweing,Sunday,4,0.75,30.1,919.0,7140.0,0.0,0.0,0,1,59.5,0.598627
2/15/2015,Quarter3,sweing,Sunday,3,0.6,30.1,1361.0,6960.0,30.0,0.0,0,1,58.0,0.475718
2/15/2015,Quarter3,sweing,Sunday,2,0.8,22.52,12.0,6900.0,0.0,0.0,0,0,57.5,0.432123
2/15/2015,Quarter3,finishing,Sunday,4,0.75,4.15,,2400.0,0.0,0.0,0,0,20.0,0.287042
2/15/2015,Quarter3,sweing,Sunday,9,0.5,18.79,1688.0,5280.0,0.0,0.0,0,1,54.0,0.283054
2/16/2015,Quarter3,sweing,Monday,1,0.8,22.52,1422.0,6840.0,113.0,0.0,0,0,57.0,1.00023
2/16/2015,Quarter3,finishing,Monday,9,0.8,3.94,,1200.0,0.0,0.0,0,0,10.0,0.960433
2/16/2015,Quarter3,finishing,Monday,12,0.8,4.08,,1080.0,0.0,0.0,0,0,9.0,0.891556
2/16/2015,Quarter3,finishing,Monday,3,0.5,4.15,,960.0,0.0,0.0,0,0,8.0,0.864583
2/16/2015,Quarter3,sweing,Monday,3,0.65,30.1,1263.0,600.0,63.0,0.0,0,1,58.0,0.802243
2/16/2015,Quarter3,sweing,Monday,5,0.8,30.1,461.0,0.0,0.0,0.0,0,0,59.0,0.80098
2/16/2015,Quarter3,sweing,Monday,12,0.8,15.26,1079.0,3720.0,38.0,0.0,0,0,34.0,0.800312
2/16/2015,Quarter3,finishing,Monday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.773333
2/16/2015,Quarter3,sweing,Monday,6,0.75,18.79,895.0,3960.0,0.0,0.0,0,0,33.0,0.750651
2/16/2015,Quarter3,sweing,Monday,4,0.75,30.1,912.0,7020.0,0.0,0.0,0,1,58.0,0.750356
2/16/2015,Quarter3,finishing,Monday,4,0.75,4.15,,1800.0,0.0,0.0,0,0,15.0,0.722333
2/16/2015,Quarter3,sweing,Monday,7,0.7,30.1,784.0,600.0,30.0,0.0,0,1,59.0,0.70046
2/16/2015,Quarter3,finishing,Monday,5,0.75,4.15,,1200.0,0.0,0.0,0,0,10.0,0.629417
2/16/2015,Quarter3,sweing,Monday,8,0.7,30.1,7.0,7080.0,27.0,2.0,10,2,59.0,0.621972
2/16/2015,Quarter3,sweing,Monday,11,0.7,11.41,680.0,2160.0,30.0,0.0,0,2,54.0,0.565972
2/16/2015,Quarter3,sweing,Monday,10,0.6,18.22,1131.0,5280.0,0.0,0.0,0,1,44.0,0.355428
2/16/2015,Quarter3,sweing,Monday,9,0.6,18.79,2103.0,5400.0,0.0,0.0,0,1,54.0,0.329965
2/16/2015,Quarter3,finishing,Monday,7,0.7,4.15,,1800.0,0.0,0.0,0,0,15.0,0.258
2/17/2015,Quarter3,sweing,Tuesday,1,0.8,22.52,1445.0,6840.0,113.0,0.0,0,0,57.0,1.00023
2/17/2015,Quarter3,finishing,Tuesday,10,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.927542
2/17/2015,Quarter3,finishing,Tuesday,7,0.7,5.13,,1200.0,0.0,0.0,0,0,10.0,0.91375
2/17/2015,Quarter3,finishing,Tuesday,12,0.8,5.13,,1080.0,0.0,0.0,0,0,9.0,0.9025
2/17/2015,Quarter3,sweing,Tuesday,12,0.8,15.26,1133.0,4080.0,38.0,0.0,0,0,34.0,0.800402
2/17/2015,Quarter3,finishing,Tuesday,3,0.5,5.13,,1800.0,0.0,0.0,0,0,15.0,0.7866
2/17/2015,Quarter3,sweing,Tuesday,6,0.75,18.79,726.0,3360.0,0.0,0.0,0,0,33.0,0.750621
2/17/2015,Quarter3,sweing,Tuesday,4,0.75,30.1,849.0,7020.0,45.0,0.0,0,1,58.0,0.750356
2/17/2015,Quarter3,finishing,Tuesday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.749167
2/17/2015,Quarter3,sweing,Tuesday,7,0.7,30.1,562.0,840.0,30.0,0.0,0,1,59.0,0.700888
2/17/2015,Quarter3,sweing,Tuesday,11,0.7,11.41,1054.0,3420.0,30.0,0.0,0,2,56.0,0.700614
2/17/2015,Quarter3,sweing,Tuesday,3,0.7,30.1,1422.0,6960.0,50.0,0.0,0,1,58.0,0.700603
2/17/2015,Quarter3,finishing,Tuesday,4,0.75,5.13,,960.0,0.0,0.0,0,0,8.0,0.656667
2/17/2015,Quarter3,sweing,Tuesday,5,0.8,30.1,680.0,7140.0,0.0,0.0,0,0,59.0,0.653431
2/17/2015,Quarter3,sweing,Tuesday,9,0.65,18.79,2120.0,5520.0,0.0,0.0,0,1,51.0,0.650134
2/17/2015,Quarter3,sweing,Tuesday,8,0.6,29.4,179.0,0.0,23.0,5.0,30,2,58.0,0.600983
2/17/2015,Quarter3,finishing,Tuesday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.586042
2/17/2015,Quarter3,finishing,Tuesday,2,0.8,5.13,,1800.0,0.0,0.0,0,0,15.0,0.5814
2/17/2015,Quarter3,sweing,Tuesday,2,0.5,30.33,838.0,6720.0,0.0,0.0,0,1,56.0,0.361071
2/17/2015,Quarter3,sweing,Tuesday,10,0.65,18.22,741.0,0.0,0.0,8.0,35,1,49.0,0.302117
2/18/2015,Quarter3,finishing,Wednesday,12,0.8,5.13,,1200.0,0.0,0.0,0,0,10.0,0.9918
2/18/2015,Quarter3,finishing,Wednesday,6,0.8,2.9,,1440.0,0.0,0.0,0,0,12.0,0.936861
2/18/2015,Quarter3,finishing,Wednesday,2,0.8,5.13,,1440.0,0.0,0.0,0,0,12.0,0.919125
2/18/2015,Quarter3,sweing,Wednesday,11,0.7,11.41,685.0,3360.0,30.0,0.0,0,2,56.0,0.821113
2/18/2015,Quarter3,sweing,Wednesday,4,0.8,30.1,864.0,480.0,50.0,0.0,0,1,58.0,0.80098
2/18/2015,Quarter3,sweing,Wednesday,5,0.8,30.1,511.0,0.0,0.0,0.0,0,0,59.0,0.80098
2/18/2015,Quarter3,sweing,Wednesday,12,0.8,15.26,1095.0,4080.0,63.0,0.0,0,0,34.0,0.800402
2/18/2015,Quarter3,sweing,Wednesday,1,0.8,22.52,1374.0,3960.0,63.0,0.0,0,0,57.0,0.80028
2/18/2015,Quarter3,sweing,Wednesday,6,0.75,18.79,759.0,3960.0,34.0,0.0,0,0,33.0,0.750651
2/18/2015,Quarter3,sweing,Wednesday,7,0.75,30.1,553.0,2280.0,45.0,0.0,0,1,59.0,0.750533
2/18/2015,Quarter3,finishing,Wednesday,4,0.75,5.13,,960.0,0.0,0.0,0,0,8.0,0.734646
2/18/2015,Quarter3,sweing,Wednesday,3,0.7,30.1,1057.0,0.0,40.0,0.0,0,1,58.0,0.700603
2/18/2015,Quarter3,sweing,Wednesday,9,0.7,18.79,1587.0,4560.0,30.0,0.0,0,1,51.0,0.700096
2/18/2015,Quarter3,finishing,Wednesday,7,0.7,5.13,,960.0,0.0,0.0,0,0,8.0,0.671875
2/18/2015,Quarter3,finishing,Wednesday,10,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.64025
2/18/2015,Quarter3,finishing,Wednesday,8,0.7,5.13,,960.0,0.0,0.0,0,0,8.0,0.58
2/18/2015,Quarter3,finishing,Wednesday,9,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.549792
2/18/2015,Quarter3,sweing,Wednesday,2,0.6,30.33,868.0,6840.0,0.0,0.0,0,1,57.0,0.328132
2/18/2015,Quarter3,sweing,Wednesday,10,0.7,19.68,1119.0,5640.0,0.0,8.0,35,1,47.0,0.303574
2/18/2015,Quarter3,finishing,Wednesday,3,0.5,5.13,,960.0,0.0,0.0,0,0,8.0,0.2565
2/18/2015,Quarter3,sweing,Wednesday,8,0.65,29.4,962.0,4560.0,0.0,4.5,30,2,57.0,0.251399
2/19/2015,Quarter3,finishing,Thursday,3,0.5,5.13,,2880.0,0.0,0.0,0,0,12.0,0.816406
2/19/2015,Quarter3,sweing,Thursday,12,0.8,15.26,1126.0,1080.0,38.0,0.0,0,0,34.0,0.800711
2/19/2015,Quarter3,sweing,Thursday,1,0.8,22.52,265.0,3840.0,63.0,0.0,0,0,57.0,0.800471
2/19/2015,Quarter3,sweing,Thursday,4,0.8,30.1,859.0,7020.0,63.0,0.0,0,1,58.5,0.800094
2/19/2015,Quarter3,sweing,Thursday,5,0.8,30.1,276.0,600.0,63.0,3.5,15,0,59.5,0.799983
2/19/2015,Quarter3,finishing,Thursday,6,0.8,2.9,,4320.0,0.0,0.0,0,0,18.0,0.785864
2/19/2015,Quarter3,sweing,Thursday,6,0.75,18.79,899.0,3960.0,56.0,0.0,0,0,33.0,0.750651
2/19/2015,Quarter3,finishing,Thursday,10,0.8,3.94,,2400.0,0.0,0.0,0,0,10.0,0.733278
2/19/2015,Quarter3,finishing,Thursday,2,0.8,5.13,,3600.0,0.0,0.0,0,0,15.0,0.710125
2/19/2015,Quarter3,sweing,Thursday,3,0.7,30.1,247.0,6960.0,50.0,0.0,0,1,58.0,0.700603
2/19/2015,Quarter3,sweing,Thursday,11,0.7,11.41,653.0,3480.0,30.0,0.0,0,2,58.0,0.70054
2/19/2015,Quarter3,sweing,Thursday,8,0.7,29.4,1116.0,6240.0,0.0,0.0,0,2,57.0,0.7
2/19/2015,Quarter3,finishing,Thursday,4,0.75,5.13,,1920.0,0.0,0.0,0,0,8.0,0.684028
2/19/2015,Quarter3,finishing,Thursday,8,0.7,5.13,,1920.0,0.0,0.0,0,0,8.0,0.672135
2/19/2015,Quarter3,sweing,Thursday,9,0.7,18.79,1603.0,6120.0,30.0,0.0,0,1,51.0,0.638614
2/19/2015,Quarter3,finishing,Thursday,5,0.75,5.13,,1920.0,0.0,0.0,0,0,8.0,0.631354
2/19/2015,Quarter3,sweing,Thursday,7,0.75,30.1,444.0,0.0,0.0,5.0,20,1,59.0,0.611141
2/19/2015,Quarter3,finishing,Thursday,12,0.8,5.13,,2160.0,0.0,0.0,0,0,9.0,0.609583
2/19/2015,Quarter3,sweing,Thursday,2,0.65,30.33,841.0,6840.0,0.0,0.0,0,1,57.0,0.585316
2/19/2015,Quarter3,sweing,Thursday,10,0.7,19.68,1410.0,5760.0,0.0,0.0,0,1,48.0,0.249417
2/22/2015,Quarter4,finishing,Sunday,3,0.5,5.13,,1800.0,0.0,0.0,0,0,15.0,0.8721
2/22/2015,Quarter4,finishing,Sunday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.831937
2/22/2015,Quarter4,finishing,Sunday,2,0.8,5.13,,4800.0,0.0,0.0,0,0,20.0,0.830063
2/22/2015,Quarter4,finishing,Sunday,11,0.6,2.9,,2880.0,0.0,0.0,0,0,12.0,0.805556
2/22/2015,Quarter4,sweing,Sunday,12,0.8,15.26,1103.0,4080.0,63.0,0.0,0,0,34.0,0.800402
2/22/2015,Quarter4,sweing,Sunday,4,0.8,30.1,922.0,5820.0,63.0,0.0,0,1,59.0,0.800003
2/22/2015,Quarter4,finishing,Sunday,12,0.8,5.13,,2400.0,0.0,0.0,0,0,10.0,0.78375
2/22/2015,Quarter4,finishing,Sunday,9,0.8,3.94,,2400.0,0.0,0.0,0,0,10.0,0.753525
2/22/2015,Quarter4,sweing,Sunday,6,0.75,18.79,1055.0,3960.0,45.0,0.0,0,0,33.0,0.750651
2/22/2015,Quarter4,finishing,Sunday,1,0.8,3.94,,2880.0,0.0,0.0,0,0,12.0,0.72735
2/22/2015,Quarter4,sweing,Sunday,8,0.7,29.4,1146.0,6840.0,40.0,0.0,0,2,57.0,0.700614
2/22/2015,Quarter4,sweing,Sunday,2,0.7,30.33,746.0,6840.0,0.0,0.0,0,1,57.0,0.700605
2/22/2015,Quarter4,sweing,Sunday,11,0.75,11.41,834.0,3480.0,0.0,0.0,0,2,58.0,0.672141
2/22/2015,Quarter4,sweing,Sunday,9,0.7,18.79,1717.0,3240.0,30.0,0.0,0,1,57.0,0.627011
2/22/2015,Quarter4,sweing,Sunday,3,0.7,30.1,1041.0,8160.0,33.0,0.0,0,2,58.0,0.626578
2/22/2015,Quarter4,sweing,Sunday,10,0.7,21.25,1531.0,6000.0,0.0,0.0,0,1,50.0,0.456875
2/22/2015,Quarter4,sweing,Sunday,7,0.75,30.1,627.0,6960.0,0.0,3.5,20,1,58.0,0.393549
2/22/2015,Quarter4,finishing,Sunday,10,0.8,3.94,,960.0,0.0,0.0,0,0,8.0,0.385792
2/22/2015,Quarter4,sweing,Sunday,5,0.8,30.1,450.0,5700.0,0.0,4.5,25,0,60.0,0.307501
2/22/2015,Quarter4,finishing,Sunday,7,0.7,5.13,,960.0,0.0,0.0,0,0,8.0,0.283958
2/23/2015,Quarter4,finishing,Monday,10,0.8,3.94,,2400.0,0.0,0.0,0,0,20.0,0.955792
2/23/2015,Quarter4,finishing,Monday,8,0.7,5.13,,960.0,0.0,0.0,0,0,8.0,0.930417
2/23/2015,Quarter4,finishing,Monday,12,0.8,5.13,,1080.0,0.0,0.0,0,0,9.0,0.9025
2/23/2015,Quarter4,finishing,Monday,3,0.8,5.13,,2160.0,0.0,0.0,0,0,18.0,0.87115
2/23/2015,Quarter4,sweing,Monday,12,0.8,15.26,1060.0,4080.0,63.0,0.0,0,0,34.0,0.800402
2/23/2015,Quarter4,sweing,Monday,4,0.8,30.1,891.0,7140.0,38.0,0.0,0,1,59.0,0.800137
2/23/2015,Quarter4,sweing,Monday,5,0.8,30.1,541.0,7140.0,38.0,0.0,0,0,59.0,0.800137
2/23/2015,Quarter4,sweing,Monday,7,0.75,30.1,709.0,6960.0,45.0,0.0,0,1,58.0,0.75077
2/23/2015,Quarter4,sweing,Monday,6,0.75,18.79,1100.0,3960.0,45.0,0.0,0,0,33.0,0.750651
2/23/2015,Quarter4,sweing,Monday,11,0.75,11.41,826.0,2820.0,0.0,0.0,0,2,58.0,0.750294
2/23/2015,Quarter4,sweing,Monday,2,0.7,30.33,577.0,2160.0,30.0,0.0,0,1,58.0,0.700623
2/23/2015,Quarter4,sweing,Monday,8,0.7,29.4,1094.0,6840.0,40.0,0.0,0,2,57.0,0.700614
2/23/2015,Quarter4,sweing,Monday,3,0.7,29.4,1228.0,6960.0,30.0,0.0,0,2,58.0,0.700362
2/23/2015,Quarter4,sweing,Monday,9,0.7,18.79,1641.0,6000.0,40.0,0.0,0,1,50.0,0.60128
2/23/2015,Quarter4,sweing,Monday,10,0.7,21.25,1583.0,6000.0,0.0,0.0,0,1,50.0,0.417917
2/23/2015,Quarter4,finishing,Monday,6,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.371563
2/23/2015,Quarter4,finishing,Monday,9,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.371563
2/23/2015,Quarter4,finishing,Monday,2,0.8,5.13,,960.0,0.0,0.0,0,0,8.0,0.368719
2/23/2015,Quarter4,finishing,Monday,7,0.7,5.13,,960.0,0.0,0.0,0,0,8.0,0.356458
2/24/2015,Quarter4,finishing,Tuesday,10,0.7,2.9,,1800.0,0.0,0.0,0,0,15.0,0.902222
2/24/2015,Quarter4,finishing,Tuesday,3,0.8,4.6,,1440.0,0.0,0.0,0,0,12.0,0.811389
