Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
21,177,33.0,29.5151515151515,0.0909090909090909,0.151515151515152,0.151515151515152,0.0303030303030303,0.9,66.9,0.3,Midfielder
28,191,26.0,86.5769230769231,0.0,0.0384615384615384,0.230769230769231,0.0,0.6,75.0,5.2,Defender
25,189,90.0,35.2333333333333,0.144444444444444,0.0666666666666666,0.144444444444444,0.0,1.3,60.9,2.1,Forward
25,183,149.0,62.2214765100671,0.134228187919463,0.0939597315436241,0.114093959731544,0.0,1.7,76.9,0.8,Midfielder
21,180,73.0,54.5068493150685,0.0547945205479452,0.0273972602739726,0.191780821917808,0.0136986301369863,0.4,75.3,0.9,Defender
25,178,165.0,79.6909090909091,0.0727272727272727,0.0727272727272727,0.175757575757576,0.0121212121212121,1.0,77.6,1.1,Midfielder
19,179,6.0,23.8333333333333,0.0,0.0,0.333333333333333,0.166666666666667,0.2,64.8,1.0,Defender
20,175,8.0,43.0,0.0,0.125,0.0,0.0,0.6,80.6,0.1,Midfielder
21,190,16.0,86.9375,0.0,0.0,0.0,0.0625,0.0,81.3,0.1,Goalkeeper
22,178,81.0,59.6543209876543,0.0864197530864197,0.0987654320987654,0.111111111111111,0.0,0.9,72.8,0.4,Midfielder
24,173,14.0,65.4285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0,1.3,77.2,1.4,Midfielder
26,194,7.0,90.0,0.0,0.0,0.0,0.0,0.0,77.9,0.3,Goalkeeper
26,178,161.0,51.8944099378882,0.062111801242236,0.0683229813664596,0.093167701863354,0.0062111801242236,0.7,79.2,0.6,Midfielder
19,180,4.0,29.75,0.0,0.0,0.0,0.0,0.3,85.1,0.3,Defender
30,187,2.0,90.0,0.0,0.0,0.0,0.0,0.0,70.8,0.5,Goalkeeper
24,185,181.0,67.9779005524862,0.165745856353591,0.176795580110497,0.0662983425414364,0.0,1.8,73.3,0.6,Midfielder
19,175,24.0,49.7916666666667,0.0416666666666666,0.125,0.208333333333333,0.0,0.9,80.4,0.2,Midfielder
28,185,159.0,81.6289308176101,0.0314465408805031,0.0188679245283018,0.0817610062893081,0.0,0.7,80.0,4.0,Defender
26,178,124.0,64.4354838709677,0.145161290322581,0.104838709677419,0.120967741935484,0.0,1.5,82.5,0.5,Midfielder
22,178,108.0,76.6111111111111,0.0648148148148148,0.074074074074074,0.277777777777778,0.0092592592592592,1.1,84.6,0.4,Midfielder
25,178,45.0,71.5555555555556,0.0444444444444444,0.0888888888888888,0.111111111111111,0.0,0.6,78.4,1.4,Defender
25,177,51.0,64.5490196078431,0.431372549019608,0.0392156862745098,0.176470588235294,0.0,2.2,71.4,1.3,Forward
20,190,57.0,74.8245614035088,0.0175438596491228,0.0,0.0701754385964912,0.0,0.2,87.6,1.9,Defender
27,184,169.0,71.7337278106509,0.0887573964497041,0.142011834319527,0.0946745562130177,0.0,0.6,77.8,0.9,Midfielder
25,181,135.0,70.7407407407408,0.0962962962962963,0.133333333333333,0.22962962962963,0.0,0.9,79.2,0.3,Midfielder
29,193,171.0,90.0994152046784,0.0058479532163742,0.0,0.0409356725146198,0.0058479532163742,0.0,67.6,0.4,Goalkeeper
22,183,25.0,33.96,0.04,0.16,0.08,0.0,1.0,76.2,0.3,Midfielder
27,190,232.0,84.7025862068966,0.0086206896551724,0.043103448275862,0.0560344827586206,0.0043103448275862,0.3,74.8,3.9,Defender
26,195,17.0,83.0588235294118,0.0588235294117647,0.0,0.352941176470588,0.0588235294117647,0.9,83.3,2.4,Defender
25,186,7.0,77.2857142857143,0.0,0.0,0.0,0.0,0.0,61.6,0.3,Goalkeeper
27,194,12.0,69.5,0.333333333333333,0.0,0.0833333333333333,0.0,1.5,70.6,2.5,Forward
32,179,12.0,77.5833333333333,0.0,0.25,0.25,0.0,1.4,77.8,0.5,Midfielder
29,197,7.0,86.5714285714286,0.0,0.0,0.285714285714286,0.0,0.0,68.4,0.3,Goalkeeper
33,184,8.0,84.625,0.125,0.125,0.125,0.0,0.3,81.8,0.9,Defender
25,182,13.0,80.0,0.0769230769230769,0.0,0.307692307692308,0.0,0.7,67.2,0.5,Midfielder
30,186,11.0,54.9090909090909,0.0,0.0,0.363636363636364,0.0,0.4,85.9,1.5,Midfielder
33,179,6.0,53.1666666666667,0.0,0.0,0.0,0.0,0.0,86.9,1.0,Defender
28,189,7.0,63.8571428571429,0.0,0.0,0.142857142857143,0.0,0.9,73.5,0.7,Midfielder
22,189,7.0,62.0,0.0,0.142857142857143,0.142857142857143,0.0,0.0,62.5,0.4,Defender
24,187,29.0,21.6206896551724,0.0344827586206896,0.0,0.0,0.0,0.7,66.3,0.8,Forward
25,181,25.0,35.84,0.0,0.0,0.04,0.0,0.2,78.5,0.4,Defender
30,186,57.0,45.280701754386,0.228070175438596,0.0350877192982456,0.0175438596491228,0.0,1.2,69.2,1.6,Forward
22,170,51.0,49.2352941176471,0.0196078431372549,0.0392156862745098,0.176470588235294,0.0,0.8,80.8,0.4,Midfielder
34,174,54.0,40.9444444444444,0.074074074074074,0.0925925925925925,0.148148148148148,0.037037037037037,0.9,76.3,0.1,Midfielder
19,180,4.0,4.5,0.0,0.0,0.25,0.0,0.0,100.0,0.0,Midfielder
21,182,87.0,61.8965517241379,0.0689655172413793,0.149425287356322,0.172413793103448,0.0,1.3,75.7,0.7,Midfielder
27,175,40.0,65.6,0.2,0.075,0.075,0.0,1.4,71.2,0.5,Midfielder
25,179,31.0,55.5161290322581,0.0,0.064516129032258,0.225806451612903,0.0,0.1,69.6,0.7,Defender
27,187,166.0,76.9457831325301,0.0481927710843373,0.0060240963855421,0.246987951807229,0.0120481927710843,0.6,79.8,1.8,Defender
34,180,240.0,81.9375,0.154166666666667,0.0958333333333333,0.2,0.0166666666666666,1.6,84.3,0.6,Midfielder
26,187,85.0,74.3647058823529,0.0705882352941176,0.0117647058823529,0.188235294117647,0.0,0.5,80.5,2.3,Defender
29,175,159.0,44.4213836477987,0.0566037735849056,0.0880503144654088,0.163522012578616,0.0062893081761006,0.8,72.5,0.7,Midfielder
32,187,55.0,68.8727272727273,0.0545454545454545,0.0363636363636363,0.218181818181818,0.0181818181818181,0.6,76.2,1.3,Defender
24,182,8.0,81.125,0.25,0.0,0.25,0.0,1.6,69.3,0.5,Forward
29,182,173.0,82.728323699422,0.0404624277456647,0.0289017341040462,0.208092485549133,0.0231213872832369,0.4,86.5,1.9,Defender
25,172,33.0,64.2121212121212,0.0909090909090909,0.0909090909090909,0.212121212121212,0.0,1.0,83.6,0.7,Midfielder
33,179,8.0,46.125,0.0,0.0,0.25,0.0,0.4,79.2,1.3,Midfielder
31,190,91.0,35.4615384615385,0.120879120879121,0.0109890109890109,0.0879120879120879,0.0,0.7,74.2,1.7,Forward
24,185,2.0,57.5,0.0,0.0,0.0,0.0,0.0,67.7,0.5,Defender
24,175,36.0,17.6388888888889,0.0,0.0555555555555555,0.0,0.0,0.6,68.7,0.3,Midfielder
25,187,48.0,16.5208333333333,0.0208333333333333,0.0416666666666666,0.0,0.0,0.5,64.9,0.6,Forward
29,178,3.0,23.6666666666667,0.0,0.0,0.0,0.333333333333333,0.0,66.7,1.0,Midfielder
25,185,27.0,51.8148148148148,0.074074074074074,0.0,0.074074074074074,0.0,0.9,74.3,1.1,Midfielder
24,188,56.0,70.8571428571429,0.0535714285714285,0.0535714285714285,0.160714285714286,0.0178571428571428,0.7,89.3,1.2,Midfielder
29,201,65.0,83.8153846153846,0.0923076923076923,0.0307692307692307,0.353846153846154,0.0461538461538461,0.7,74.0,3.7,Defender
25,179,11.0,77.7272727272727,0.272727272727273,0.0,0.181818181818182,0.0,0.7,83.6,0.4,Defender
24,173,41.0,66.0,0.048780487804878,0.0,0.195121951219512,0.0,0.7,83.4,0.5,Midfielder
25,195,56.0,56.3214285714286,0.214285714285714,0.0714285714285714,0.178571428571429,0.0,1.8,60.0,3.3,Forward
24,182,10.0,75.5,0.1,0.0,0.1,0.0,2.4,82.2,0.3,Forward
22,178,7.0,46.2857142857143,0.0,0.142857142857143,0.142857142857143,0.0,0.3,77.4,0.4,Defender
27,176,10.0,47.2,0.0,0.2,0.1,0.0,0.7,66.7,0.3,Forward
21,186,54.0,56.9444444444444,0.0,0.0185185185185185,0.12962962962963,0.0,0.4,85.1,0.9,Defender
35,184,262.0,69.1603053435115,0.198473282442748,0.187022900763359,0.114503816793893,0.0,1.6,74.2,1.1,Midfielder
21,188,44.0,44.7954545454546,0.159090909090909,0.0227272727272727,0.113636363636364,0.0,0.9,58.2,1.4,Forward
31,188,220.0,89.6909090909091,0.0,0.0136363636363636,0.0545454545454545,0.0,0.0,67.6,0.3,Goalkeeper
24,188,12.0,42.6666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0,0.9,72.7,1.0,Forward
26,198,32.0,57.40625,0.03125,0.0,0.25,0.0625,0.4,76.2,1.7,Defender
24,185,28.0,38.2142857142857,0.142857142857143,0.0,0.142857142857143,0.0,1.3,62.4,0.5,Forward
31,194,173.0,75.0751445086705,0.0173410404624277,0.0289017341040462,0.184971098265896,0.0,0.3,82.1,2.0,Defender
25,190,4.0,83.25,0.25,0.0,0.0,0.0,1.0,90.8,2.5,Defender
27,196,45.0,83.4888888888889,0.333333333333333,0.133333333333333,0.0888888888888888,0.0,2.6,57.0,7.6,Forward
25,176,10.0,76.1,0.0,0.0,0.1,0.0,0.3,81.4,1.1,Defender
21,188,12.0,79.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.8,83.8,0.6,Midfielder
22,183,73.0,79.0547945205479,0.0684931506849315,0.123287671232877,0.164383561643836,0.0,0.5,80.4,1.0,Midfielder
23,179,12.0,74.1666666666667,0.333333333333333,0.0,0.0,0.0,1.6,74.5,0.5,Midfielder
29,188,44.0,90.0,0.0,0.0227272727272727,0.0227272727272727,0.0,0.0,70.5,0.3,Goalkeeper
24,194,36.0,59.6666666666667,0.0,0.0277777777777777,0.222222222222222,0.0277777777777777,0.3,87.6,1.8,Defender
19,182,5.0,62.0,0.0,0.0,0.2,0.0,0.2,85.5,0.8,Defender
23,170,45.0,70.9777777777778,0.0888888888888888,0.0444444444444444,0.0444444444444444,0.0,1.0,81.9,0.8,Midfielder
21,178,33.0,47.6969696969697,0.0606060606060606,0.0303030303030303,0.181818181818182,0.0,0.4,84.0,0.7,Midfielder
22,190,14.0,41.5714285714286,0.0,0.0,0.0714285714285714,0.0,0.2,88.7,1.1,Defender
21,175,34.0,30.7941176470588,0.0588235294117647,0.0294117647058823,0.117647058823529,0.0,0.6,82.2,0.1,Midfielder
23,178,33.0,80.030303030303,0.0,0.0,0.151515151515152,0.0303030303030303,0.3,78.8,0.6,Defender
22,164,10.0,25.6,0.1,0.0,0.0,0.0,0.9,77.0,0.2,Midfielder
19,175,4.0,20.25,0.0,0.0,0.0,0.0,0.0,88.9,0.0,Defender
37,173,284.0,62.9260563380282,0.116197183098592,0.109154929577465,0.133802816901408,0.0035211267605633,1.1,83.0,0.5,Midfielder
27,183,141.0,84.8581560283688,0.0638297872340425,0.0212765957446808,0.141843971631206,0.0070921985815602,0.8,77.3,4.6,Defender
21,167,71.0,52.5211267605634,0.126760563380282,0.225352112676056,0.0845070422535211,0.0,1.0,78.6,0.4,Midfielder
33,185,382.0,86.7853403141361,0.0523560209424083,0.013089005235602,0.146596858638743,0.0052356020942408,0.6,79.0,3.6,Defender
30,189,232.0,66.2586206896552,0.353448275862069,0.0905172413793103,0.112068965517241,0.0043103448275862,1.9,66.0,2.9,Forward
27,188,159.0,79.3270440251572,0.0188679245283018,0.0188679245283018,0.163522012578616,0.0125786163522012,0.4,79.6,3.3,Defender
23,170,42.0,59.7857142857143,0.166666666666667,0.166666666666667,0.0,0.0,1.1,82.2,0.3,Midfielder
30,187,103.0,89.0485436893204,0.0,0.0,0.029126213592233,0.0,0.0,60.6,0.2,Goalkeeper
24,190,114.0,72.3157894736842,0.157894736842105,0.0526315789473684,0.0701754385964912,0.0,0.9,81.7,0.9,Midfielder
23,190,16.0,55.125,0.0,0.0,0.3125,0.0625,0.6,84.1,1.1,Midfielder
30,184,111.0,58.8828828828829,0.0990990990990991,0.0990990990990991,0.063063063063063,0.0,0.8,80.3,0.3,Midfielder
19,180,14.0,19.4285714285714,0.0,0.142857142857143,0.0,0.0,0.5,62.0,0.9,Forward
25,186,30.0,46.7666666666667,0.0,0.0666666666666666,0.133333333333333,0.0,1.2,75.7,0.8,Forward
21,183,34.0,67.4117647058824,0.0294117647058823,0.0,0.117647058823529,0.0,0.2,88.5,2.4,Defender
18,181,6.0,14.3333333333333,0.0,0.0,0.333333333333333,0.0,0.2,72.4,0.3,Forward
24,192,74.0,56.0,0.081081081081081,0.0,0.22972972972973,0.0,0.6,76.5,1.5,Defender
25,183,33.0,65.9090909090909,0.151515151515152,0.0606060606060606,0.181818181818182,0.0303030303030303,0.5,70.4,0.9,Defender
22,170,74.0,43.3378378378378,0.121621621621622,0.0675675675675675,0.0945945945945946,0.0,0.9,73.5,0.3,Midfielder
26,178,65.0,62.2153846153846,0.0615384615384615,0.138461538461538,0.107692307692308,0.0,1.6,71.4,0.3,Midfielder
25,192,142.0,80.1830985915493,0.0140845070422535,0.0211267605633802,0.161971830985916,0.028169014084507,0.6,79.1,2.6,Defender
24,172,83.0,67.3493975903615,0.216867469879518,0.072289156626506,0.120481927710843,0.0,1.3,79.2,0.3,Midfielder
35,199,198.0,89.3030303030303,0.0,0.0,0.0757575757575757,0.0,0.0,63.5,0.2,Goalkeeper
25,190,84.0,87.5833333333333,0.0,0.0,0.119047619047619,0.0,0.0,64.3,0.3,Goalkeeper
27,185,60.0,64.2666666666667,0.0166666666666666,0.0166666666666666,0.05,0.0,0.3,83.4,1.3,Defender
25,172,57.0,70.719298245614,0.0175438596491228,0.0,0.0526315789473684,0.0,0.4,87.8,0.4,Midfielder
28,178,53.0,50.9433962264151,0.0188679245283018,0.0377358490566037,0.113207547169811,0.0188679245283018,0.3,82.9,0.3,Midfielder
22,173,77.0,61.6493506493507,0.415584415584416,0.0779220779220779,0.0519480519480519,0.0,2.2,74.9,0.5,Midfielder
27,190,188.0,68.6436170212766,0.191489361702128,0.111702127659574,0.0851063829787234,0.0,1.8,80.8,0.8,Midfielder
26,179,131.0,62.6259541984733,0.0534351145038167,0.152671755725191,0.114503816793893,0.0,0.6,78.2,0.5,Midfielder
25,187,69.0,59.1159420289855,0.0144927536231884,0.0289855072463768,0.101449275362319,0.0,0.2,80.0,1.5,Defender
22,183,39.0,57.5128205128205,0.0,0.0,0.102564102564103,0.0256410256410256,0.3,88.5,1.6,Defender
24,178,18.0,34.4444444444444,0.0,0.111111111111111,0.0,0.0,0.9,76.6,0.1,Midfielder
23,183,97.0,74.5567010309278,0.0309278350515463,0.0206185567010309,0.134020618556701,0.0103092783505154,0.4,86.7,1.1,Defender
23,179,106.0,56.5566037735849,0.113207547169811,0.122641509433962,0.0660377358490566,0.0,1.1,72.7,0.9,Midfielder
24,191,15.0,47.2,0.0666666666666666,0.0,0.0,0.0666666666666666,0.5,85.2,2.5,Defender
30,180,150.0,79.4333333333333,0.02,0.0466666666666666,0.126666666666667,0.0,0.4,74.4,1.0,Defender
34,198,233.0,89.0472103004292,0.0,0.0,0.03862660944206,0.0042918454935622,0.0,60.8,0.2,Goalkeeper
18,181,3.0,13.6666666666667,0.0,0.0,0.0,0.0,0.0,53.8,0.3,Defender
23,174,63.0,56.6507936507937,0.0158730158730158,0.0158730158730158,0.0476190476190476,0.0,0.5,84.6,0.6,Midfielder
21,176,24.0,23.3333333333333,0.125,0.0416666666666666,0.125,0.0,0.8,69.3,0.3,Forward
19,161,1.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Midfielder
20,180,16.0,17.5625,0.0,0.0,0.125,0.0,0.0,77.4,0.1,Midfielder
31,187,110.0,88.2272727272727,0.0,0.0,0.0454545454545454,0.0181818181818181,0.0,49.8,0.2,Goalkeeper
30,189,125.0,87.408,0.072,0.032,0.136,0.0,0.7,82.4,2.4,Defender
21,182,41.0,66.9512195121951,0.073170731707317,0.0975609756097561,0.268292682926829,0.0,1.2,83.4,0.8,Midfielder
25,185,140.0,52.5,0.185714285714286,0.142857142857143,0.0785714285714285,0.0071428571428571,1.8,86.8,0.4,Midfielder
31,178,396.0,75.6212121212121,0.0858585858585858,0.101010101010101,0.159090909090909,0.0075757575757575,1.1,75.0,1.0,Midfielder
33,178,440.0,61.9636363636364,0.154545454545455,0.138636363636364,0.106818181818182,0.0,1.6,85.5,0.5,Midfielder
30,168,198.0,69.3030303030303,0.0,0.0202020202020202,0.176767676767677,0.0,0.4,86.5,0.5,Midfielder
24,175,144.0,83.625,0.0416666666666666,0.0138888888888888,0.180555555555556,0.0,0.5,69.9,3.0,Defender
21,185,26.0,68.5384615384615,0.115384615384615,0.0,0.0769230769230769,0.0,0.7,72.5,2.3,Defender
30,183,155.0,83.9225806451613,0.0193548387096774,0.064516129032258,0.2,0.0193548387096774,0.4,74.4,1.1,Defender
26,185,121.0,54.6776859504132,0.132231404958678,0.024793388429752,0.0909090909090909,0.0,1.3,67.7,1.5,Forward
20,177,13.0,41.3076923076923,0.0769230769230769,0.0769230769230769,0.0,0.0,0.8,76.5,0.2,Midfielder
29,191,115.0,89.0347826086957,0.0,0.0,0.008695652173913,0.008695652173913,0.0,54.3,0.2,Goalkeeper
25,181,44.0,62.8636363636364,0.0227272727272727,0.0454545454545454,0.0909090909090909,0.0,0.7,78.5,1.1,Midfielder
23,182,15.0,31.8,0.0,0.0666666666666666,0.2,0.0,0.2,76.4,0.3,Defender
24,180,51.0,42.5490196078431,0.117647058823529,0.0392156862745098,0.0196078431372549,0.0196078431372549,1.0,75.4,0.9,Midfielder
32,178,141.0,66.758865248227,0.0070921985815602,0.0496453900709219,0.283687943262411,0.0070921985815602,0.8,71.1,1.6,Midfielder
24,187,7.0,44.0,0.142857142857143,0.0,0.0,0.0,1.1,61.7,2.4,Forward
18,194,6.0,76.5,0.0,0.0,0.166666666666667,0.166666666666667,0.5,73.7,1.2,Defender
20,188,13.0,85.1538461538462,0.0,0.0,0.0769230769230769,0.0,0.4,78.3,1.6,Defender
23,182,8.0,76.75,0.0,0.125,0.125,0.125,0.8,64.1,1.0,Defender
31,196,172.0,80.2093023255814,0.0406976744186046,0.0174418604651162,0.13953488372093,0.0,0.6,75.9,3.6,Defender
23,196,12.0,54.9166666666667,0.0,0.0,0.166666666666667,0.0,0.2,82.0,0.8,Midfielder
27,181,6.0,22.8333333333333,0.0,0.0,0.0,0.0,0.2,70.8,1.5,Forward
22,189,12.0,90.0,0.0,0.0,0.166666666666667,0.0,0.0,73.0,0.4,Goalkeeper
21,177,5.0,15.8,0.0,0.0,0.2,0.0,0.0,50.0,0.6,Forward
25,182,6.0,31.6666666666667,0.0,0.0,0.333333333333333,0.0,0.5,58.2,0.3,Defender
23,195,12.0,39.6666666666667,0.0833333333333333,0.0,0.0833333333333333,0.0,0.8,72.5,0.8,Forward
19,189,6.0,14.8333333333333,0.0,0.0,0.0,0.166666666666667,0.5,66.7,0.7,Forward
27,183,21.0,57.952380952381,0.0,0.0476190476190476,0.0952380952380952,0.0,0.1,60.5,0.9,Defender
22,190,7.0,11.0,0.0,0.0,0.142857142857143,0.142857142857143,0.0,40.3,0.3,Forward
36,186,20.0,58.35,0.0,0.0,0.2,0.05,0.4,80.0,1.0,Defender
18,175,1.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Midfielder
27,187,61.0,80.1147540983607,0.0327868852459016,0.0163934426229508,0.131147540983607,0.0,0.4,80.8,1.8,Defender
21,173,7.0,71.1428571428571,0.0,0.0,0.0,0.0,0.6,79.5,2.0,Midfielder
33,185,68.0,84.8235294117647,0.0,0.0588235294117647,0.220588235294118,0.0441176470588235,0.7,76.6,2.7,Defender
27,180,92.0,66.1521739130435,0.0543478260869565,0.0652173913043478,0.0760869565217391,0.0108695652173913,1.0,81.5,0.4,Midfielder
29,189,129.0,88.5116279069767,0.0,0.0155038759689922,0.108527131782946,0.0077519379844961,0.0,60.8,0.4,Goalkeeper
20,180,24.0,53.9166666666667,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0,0.5,65.3,1.3,Forward
24,177,44.0,70.1818181818182,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,1.1,74.8,1.1,Midfielder
21,188,11.0,58.0,0.0,0.0909090909090909,0.272727272727273,0.0,0.2,78.0,1.5,Defender
20,188,17.0,77.0588235294118,0.176470588235294,0.0588235294117647,0.176470588235294,0.0,0.8,74.6,0.2,Midfielder
20,173,9.0,65.8888888888889,0.0,0.0,0.111111111111111,0.0,0.3,68.4,0.7,Defender
21,189,32.0,56.90625,0.03125,0.03125,0.21875,0.0,0.6,76.0,0.5,Midfielder
25,179,28.0,65.5357142857143,0.0714285714285714,0.142857142857143,0.107142857142857,0.0,0.9,67.2,0.4,Midfielder
22,175,58.0,29.6896551724138,0.0862068965517241,0.0172413793103448,0.0689655172413793,0.0,0.7,67.8,0.5,Forward
30,189,91.0,88.978021978022,0.0,0.0,0.0109890109890109,0.0,0.0,54.7,0.2,Goalkeeper
24,185,9.0,29.3333333333333,0.222222222222222,0.0,0.0,0.111111111111111,0.8,68.8,1.4,Forward
20,185,1.0,11.0,0.0,0.0,0.0,0.0,0.0,78.6,1.0,Defender
22,179,2.0,9.5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,Forward
19,190,22.0,70.2727272727273,0.0,0.0454545454545454,0.0454545454545454,0.0,0.3,82.7,0.8,Defender
31,180,262.0,71.5419847328244,0.0190839694656488,0.0343511450381679,0.0839694656488549,0.0038167938931297,0.5,84.4,1.0,Midfielder
24,176,34.0,50.6176470588235,0.176470588235294,0.088235294117647,0.088235294117647,0.0,0.6,63.1,0.6,Forward
20,178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward
22,175,4.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,Forward
18,184,1.0,45.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,Defender
38,184,33.0,87.8484848484848,0.0,0.0,0.0909090909090909,0.0,0.0,56.5,0.1,Goalkeeper
21,188,36.0,50.25,0.0277777777777777,0.0277777777777777,0.222222222222222,0.0277777777777777,0.4,83.6,0.9,Midfielder
24,175,37.0,77.4324324324324,0.027027027027027,0.108108108108108,0.162162162162162,0.027027027027027,0.9,78.5,1.5,Defender
29,180,117.0,62.6752136752137,0.205128205128205,0.111111111111111,0.153846153846154,0.0,2.1,77.7,0.5,Midfielder
20,186,27.0,72.5555555555556,0.037037037037037,0.074074074074074,0.333333333333333,0.0,0.4,79.7,0.8,Defender
30,186,39.0,72.974358974359,0.0256410256410256,0.0512820512820512,0.0769230769230769,0.0256410256410256,0.5,77.1,2.3,Defender
23,183,23.0,61.0434782608696,0.0,0.0869565217391304,0.173913043478261,0.0,0.1,87.0,0.8,Midfielder
22,183,25.0,52.32,0.12,0.0,0.32,0.0,0.5,85.4,0.6,Defender
33,186,96.0,75.3020833333333,0.0416666666666666,0.0104166666666666,0.1875,0.0,0.2,86.7,0.9,Defender
23,190,7.0,36.4285714285714,0.0,0.142857142857143,0.0,0.0,0.1,84.7,0.4,Midfielder
20,181,48.0,47.2083333333333,0.0625,0.0625,0.125,0.0416666666666666,0.4,88.4,0.3,Midfielder
23,180,11.0,21.7272727272727,0.181818181818182,0.0,0.0,0.0,0.5,69.2,0.4,Forward
20,175,45.0,55.5555555555556,0.0222222222222222,0.0444444444444444,0.177777777777778,0.0,0.3,85.0,0.3,Defender
26,180,51.0,82.1764705882353,0.0392156862745098,0.0392156862745098,0.137254901960784,0.0,0.5,80.9,2.6,Defender
24,178,2.0,14.5,0.0,0.0,0.0,0.0,0.0,79.3,0.0,Midfielder
25,193,40.0,53.8,0.0,0.0,0.05,0.0,0.2,86.0,1.0,Defender
21,183,6.0,84.8333333333333,0.166666666666667,0.0,0.333333333333333,0.0,1.2,81.5,1.7,Midfielder
23,193,16.0,16.75,0.0625,0.0,0.0,0.0,0.8,49.0,0.9,Forward
30,182,79.0,58.4177215189873,0.10126582278481,0.126582278481013,0.0886075949367088,0.0,0.9,80.5,0.4,Midfielder
24,188,62.0,57.9516129032258,0.354838709677419,0.064516129032258,0.161290322580645,0.0,1.9,77.3,1.4,Forward
19,180,29.0,64.0689655172414,0.0689655172413793,0.137931034482759,0.206896551724138,0.0,0.9,85.4,0.8,Midfielder
27,191,59.0,90.0,0.0,0.0,0.0338983050847457,0.0,0.0,66.4,0.3,Goalkeeper
24,194,2.0,90.0,0.0,0.0,0.0,0.0,0.0,79.6,2.0,Goalkeeper
26,198,44.0,90.0,0.0,0.0,0.0909090909090909,0.0,0.0,63.4,0.2,Goalkeeper
27,180,124.0,67.1370967741936,0.0241935483870967,0.0161290322580645,0.104838709677419,0.0080645161290322,0.3,81.0,2.2,Defender
21,174,54.0,35.4444444444444,0.12962962962963,0.0555555555555555,0.0555555555555555,0.0185185185185185,1.1,78.2,0.2,Midfielder
24,175,120.0,62.625,0.0666666666666666,0.0666666666666666,0.141666666666667,0.0,0.8,75.6,1.2,Midfielder
24,185,113.0,80.5132743362832,0.0088495575221238,0.0088495575221238,0.0973451327433628,0.0,0.4,79.3,2.0,Defender
23,183,169.0,60.5502958579882,0.248520710059172,0.100591715976331,0.0769230769230769,0.0059171597633136,2.4,76.1,0.2,Midfielder
28,188,96.0,68.125,0.0208333333333333,0.0416666666666666,0.145833333333333,0.0104166666666666,0.2,72.7,1.2,Defender
23,180,75.0,30.4533333333333,0.0266666666666666,0.04,0.0133333333333333,0.0,0.8,82.0,0.3,Midfielder
20,196,30.0,69.4,0.0,0.0666666666666666,0.166666666666667,0.0,0.8,79.3,0.9,Midfielder
23,173,110.0,47.0727272727273,0.0545454545454545,0.0727272727272727,0.218181818181818,0.0,0.4,79.6,0.3,Midfielder
26,185,105.0,89.3333333333333,0.0,0.0095238095238095,0.0761904761904762,0.0,0.0,62.3,0.2,Goalkeeper
33,178,268.0,59.0149253731343,0.302238805970149,0.0895522388059701,0.0485074626865671,0.0,1.6,67.8,0.3,Forward
27,188,192.0,61.546875,0.260416666666667,0.0989583333333333,0.0416666666666666,0.0,2.0,64.9,1.3,Forward
29,183,159.0,68.0,0.0062893081761006,0.0377358490566037,0.163522012578616,0.0062893081761006,0.3,78.7,1.3,Midfielder
24,169,130.0,46.3,0.207692307692308,0.0692307692307692,0.1,0.0,1.0,80.2,0.2,Forward
27,188,54.0,38.7407407407407,0.074074074074074,0.037037037037037,0.0185185185185185,0.0,0.7,74.9,0.7,Midfielder
33,174,232.0,56.5043103448276,0.0129310344827586,0.0387931034482758,0.125,0.0043103448275862,0.6,86.5,0.7,Midfielder
24,189,6.0,30.8333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.0,0.8,62.2,0.7,Forward
23,179,54.0,30.6111111111111,0.148148148148148,0.0185185185185185,0.0185185185185185,0.0,0.8,59.0,0.7,Forward
18,177,17.0,28.1176470588235,0.0588235294117647,0.0,0.0,0.0588235294117647,0.6,63.9,0.2,Forward
23,183,33.0,64.030303030303,0.0606060606060606,0.0606060606060606,0.121212121212121,0.0,0.8,79.3,1.9,Midfielder
25,175,35.0,68.0571428571429,0.285714285714286,0.0857142857142857,0.0857142857142857,0.0,1.4,73.0,0.7,Midfielder
20,178,12.0,86.3333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.0,2.3,79.0,0.2,Midfielder
28,187,61.0,73.0327868852459,0.0327868852459016,0.0491803278688524,0.0655737704918032,0.0327868852459016,0.3,85.6,2.2,Defender
28,185,12.0,70.1666666666667,0.25,0.0,0.166666666666667,0.0,1.5,75.4,1.2,Forward
